DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	n_amr_genes_strict
COLOR	#ff0000
COLOR_MIN	#ffffff
COLOR_MAX	#000000
DATA
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
cx_0004_0064_b7	41.0
ao_0067_0012_e10	1.0
af_0058_0056_h6	2.0
af_0058_0056_h6	2.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
am_0171_0071_b9	41.0
af_0058_0056_c1	2.0
af_0058_0056_c1	2.0
af_0058_0056_g5	2.0
af_0058_0056_g5	2.0
af_0058_0067_h5	1.0
an_0080_0058_g2	2.0
an_0080_0058_g2	2.0
af_0058_0056_f4	2.0
af_0058_0056_f4	2.0
af_0058_0056_e4	2.0
af_0058_0056_e4	2.0
af_0058_0056_c6	2.0
af_0058_0056_c6	2.0
af_0058_0056_b6	2.0
af_0058_0056_b6	2.0
aa_0143_0005_d10	2.0
aa_0143_0005_d10	2.0
an_0080_0058_f3	2.0
an_0080_0058_f3	2.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
bj_0095_0060_f4	41.0
an_0080_0058_e1	2.0
an_0080_0058_e1	2.0
bq_0049_0032_a5	1.0
an_0080_0058_d5	2.0
an_0080_0058_d5	2.0
an_0080_0058_h3	3.0
an_0080_0058_h3	3.0
an_0080_0058_h3	3.0
an_0080_0058_g3	2.0
an_0080_0058_g3	2.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0089_a9	41.0
aa_0143_0037_a1	2.0
aa_0143_0037_a1	2.0
af_0058_0056_h5	2.0
af_0058_0056_h5	2.0
aa_0143_0089_f9	2.0
aa_0143_0089_f9	2.0
aa_0143_0055_g10	2.0
aa_0143_0055_g10	2.0
an_0080_0058_a5	2.0
an_0080_0058_a5	2.0
af_0058_0037_e2	1.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
cx_0004_0077_c11	41.0
an_0080_0058_c9	2.0
an_0080_0058_c9	2.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_f7	35.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
am_0025_0078_a7	34.0
an_0080_0058_f2	2.0
an_0080_0058_f2	2.0
af_0058_0056_h4	2.0
af_0058_0056_h4	2.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bj_0095_0060_e4	41.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
bf_0095_0016_e3	20.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
cx_0004_0077_e8	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
am_0224_0086_c1	41.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
cx_0004_0072_g10	39.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
am_0025_0078_g9	35.0
aa_0143_0005_c12	1.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
bf_0095_0070_c3	20.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0111_0080_g5	39.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
am_0025_0078_h11	34.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
bj_0095_0060_d4	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
cx_0004_0077_h9	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
am_0224_0076_b12	41.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
cx_0004_0077_h10	40.0
an_0080_0058_c7	2.0
an_0080_0058_c7	2.0
an_0080_0058_g4	3.0
an_0080_0058_g4	3.0
an_0080_0058_g4	3.0
bf_0095_0063_a1	2.0
bf_0095_0063_a1	2.0
bj_0095_0037_f6	3.0
bj_0095_0037_f6	3.0
bj_0095_0037_f6	3.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
bj_0095_0060_b4	28.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
af_0058_0038_g5	47.0
aa_0143_0055_b7	1.0
bj_0095_0063_g6	3.0
bj_0095_0063_g6	3.0
bj_0095_0063_g6	3.0
am_0171_0071_f11	2.0
am_0171_0071_f11	2.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
am_0003_0093_a11	40.0
